DISPOSITION_attached_pic,DISPOSITION_clean_effects,DISPOSITION_comment,DISPOSITION_default,DISPOSITION_dub,DISPOSITION_forced,DISPOSITION_hearing_impaired,DISPOSITION_karaoke,DISPOSITION_lyrics,DISPOSITION_original,DISPOSITION_timed_thumbnails,DISPOSITION_visual_impaired,TAG_album,TAG_artist,TAG_encoder,TAG_genre,TAG_title,TAG_track,avg_frame_rate,bit_rate,bits_per_raw_sample,bits_per_sample,channel_layout,channels,chroma_location,codec_long_name,codec_name,codec_tag,codec_tag_string,codec_time_base,codec_type,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,duration,duration_ts,field_order,filename,format_long_name,format_name,has_b_frames,height,id,index,level,max_bit_rate,nb_frames,nb_programs,nb_read_frames,nb_read_packets,nb_streams,pix_fmt,probe_score,profile,r_frame_rate,refs,sample_aspect_ratio,sample_fmt,sample_rate,side_data_type,size,start_pts,start_time,time_base,timecode,width,TAG_AlbumArtist,TAG_WM/MediaPrimaryClassID,TAG_WM/Provider,TAG_WM/ProviderStyle,TAG_WM/Publisher,TAG_WM/UniqueFileIdentifier,TAG_WMFSDKNeeded,TAG_WMFSDKVersion,TAG_Year,TAG_composer,TAG_date,TAG_mp3gain_minmax,TAG_replaygain_track_gain,TAG_replaygain_track_peak,TAG_ENCODEDBY,TAG_PLAY_COUNTER,TAG_PLAY_DATE,TAG_PLAY_TIME,TAG_album_artist,TAG_mp3gain_undo,TAG_WWW
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,Other,可爱女人.mp3,1,0/0,321289,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,239.072653,21516539,unknown,Jay Chou\Jay\0101.可爱女人.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,9601454,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,Other,完美主义.mp3,2,0/0,321260,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,244.584490,22012604,unknown,Jay Chou\Jay\0102.完美主义.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,9821927,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,Other,星晴.mp3,3,0/0,321188,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,259.448163,23350335,unknown,Jay Chou\Jay\0103.星晴.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,10416474,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,Other,娘子.mp3,4,0/0,321137,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,271.046531,24394188,unknown,Jay Chou\Jay\0104.娘子.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,10880409,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,Other,斗牛.mp3,5,0/0,321105,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,278.961633,25106547,unknown,Jay Chou\Jay\0105.斗牛.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,11197013,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,Other,黑色幽默.mp3,6,0/0,321088,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,283.193469,25487412,unknown,Jay Chou\Jay\0106.黑色幽默.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,11366286,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,Other,伊斯坦堡.mp3,7,0/0,321473,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,209.214694,18829322,unknown,Jay Chou\Jay\0107.伊斯坦堡.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,8407135,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,,印地安老斑鸠.mp3,8,0/0,320908,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,304.587755,27412898,unknown,Jay Chou\Jay\0108.印地安老斑鸠.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,12218085,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,,龙卷风.mp3,9,0/0,321102,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,250.906122,22581551,unknown,Jay Chou\Jay\0109.龙卷风.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,10070813,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,Jay,周杰伦,LAME3.97 ,,反方向的钟.mp3,10,0/0,321073,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,389,445,unknown,pc,bt470bg,unknown,445:389,257.645714,23188114,unknown,Jay Chou\Jay\0110.反方向的钟.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,389,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,10340403,2255,0.025056,1/90000,N/A,445,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,我的地盘.mp3,1,0/0,320788,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,242.367278,21813055,unknown,Jay Chou\七里香\0701.我的地盘.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,9718569,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,"076,210",-8.310000 dB,1.071216,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,七里香.mp3,2,0/0,320643,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,296.884825,26719634,unknown,Jay Chou\七里香\0702.七里香.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,11899269,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,"106,179",-8.470000 dB,1.030959,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,借口.mp3,3,0/0,320739,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,258.119100,23230719,unknown,Jay Chou\七里香\0703.借口.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,Replay Gain,10348638,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,"086,210",-8.310000 dB,1.026755,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,外婆.mp3,4,0/0,320785,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,242.001556,21780140,unknown,Jay Chou\七里香\0704.外婆.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,9703817,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,将军.mp3,5,0/0,320941,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,201.825225,18164270,unknown,Jay Chou\七里香\0705.将军.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,8096764,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,搁浅.mp3,6,0/0,320798,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,238.109300,21429837,unknown,Jay Chou\七里香\0706.搁浅.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,9548127,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,乱舞春秋.mp3,7,0/0,320684,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,277.632578,24986932,unknown,Jay Chou\七里香\0707.乱舞春秋.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,11129062,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,困兽之斗.mp3,8,0/0,320713,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,266.530525,23987747,unknown,Jay Chou\七里香\0708.困兽之斗.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,10684980,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,园游会.mp3,9,0/0,320750,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,253.390956,22805186,unknown,Jay Chou\七里香\0709.园游会.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,10159395,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,七里香,周杰伦,,R&B,止战之殇.mp3,10,0/0,320691,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,143,143,unknown,pc,bt470bg,unknown,1:1,274.706878,24723619,unknown,Jay Chou\七里香\0710.止战之殇.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,143,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,11012036,N/A,0.000000,1/90000,N/A,143,ÖÜ½ÜÂ×,{D1607DBC-E323-4BE2-86A1-48A42A28441E},ZACR DBS,Pop,Sony(Taiwan),;,0.0.0.0000,10.00.00.3646,2004,ÖÜ½ÜÂ×,2004,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,Opening.mp3,,0/0,322265,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,146.053800,13144842,unknown,Jay Chou\不能说的秘密\1201.Opening.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,5883508,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,脚踏车.mp3,,0/0,322408,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,137.381156,12364304,unknown,Jay Chou\不能说的秘密\1202.脚踏车.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,5536601,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,早操.mp3,,0/0,323772,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,87.696256,7892663,unknown,Jay Chou\不能说的秘密\1203.早操.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,3549203,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,淡水海边.mp3,,0/0,325192,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,63.715856,5734427,unknown,Jay Chou\不能说的秘密\1204.淡水海边.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,2589991,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,斗琴.mp3,,0/0,322546,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,129.910125,11691911,unknown,Jay Chou\不能说的秘密\1205.斗琴.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,5237758,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,湘伦小雨四手联弹.mp3,,0/0,328570,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,38.612178,3475096,unknown,Jay Chou\不能说的秘密\1206.湘伦小雨四手联弹.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,1585852,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,Ride With Me.mp3,,0/0,327103,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,46.579525,4192157,unknown,Jay Chou\不能说的秘密\1207.Ride With Me.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,1904542,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,父与子.mp3,,0/0,324659,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,71.004000,6390360,unknown,Jay Chou\不能说的秘密\1208.父与子.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,2881515,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,情人的眼泪.mp3,,0/0,320940,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,351.768100,31659129,unknown,Jay Chou\不能说的秘密\1209.情人的眼泪.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,14112083,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
