DISPOSITION_attached_pic,DISPOSITION_clean_effects,DISPOSITION_comment,DISPOSITION_default,DISPOSITION_dub,DISPOSITION_forced,DISPOSITION_hearing_impaired,DISPOSITION_karaoke,DISPOSITION_lyrics,DISPOSITION_original,DISPOSITION_timed_thumbnails,DISPOSITION_visual_impaired,TAG_album,TAG_artist,TAG_encoder,TAG_genre,TAG_title,TAG_track,avg_frame_rate,bit_rate,bits_per_raw_sample,bits_per_sample,channel_layout,channels,chroma_location,codec_long_name,codec_name,codec_tag,codec_tag_string,codec_time_base,codec_type,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,duration,duration_ts,field_order,filename,format_long_name,format_name,has_b_frames,height,id,index,level,max_bit_rate,nb_frames,nb_programs,nb_read_frames,nb_read_packets,nb_streams,pix_fmt,probe_score,profile,r_frame_rate,refs,sample_aspect_ratio,sample_fmt,sample_rate,side_data_type,size,start_pts,start_time,time_base,timecode,width,TAG_AlbumArtist,TAG_WM/MediaPrimaryClassID,TAG_WM/Provider,TAG_WM/ProviderStyle,TAG_WM/Publisher,TAG_WM/UniqueFileIdentifier,TAG_WMFSDKNeeded,TAG_WMFSDKVersion,TAG_Year,TAG_composer,TAG_date,TAG_mp3gain_minmax,TAG_replaygain_track_gain,TAG_replaygain_track_peak,TAG_ENCODEDBY,TAG_PLAY_COUNTER,TAG_PLAY_DATE,TAG_PLAY_TIME,TAG_album_artist,TAG_mp3gain_undo,TAG_WWW
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,First Kiss.mp3,,0/0,324624,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,71.552578,6439732,unknown,Jay Chou\不能说的秘密\1210.First Kiss.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,2903462,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,女孩别为我哭泣.mp3,,0/0,327714,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,42.896256,3860663,unknown,Jay Chou\不能说的秘密\1211.女孩别为我哭泣.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,1757213,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,晴天娃娃.mp3,,0/0,322277,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,145.244000,13071960,unknown,Jay Chou\不能说的秘密\1212.晴天娃娃.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,5851117,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,阿郎与阿宝.mp3,,0/0,322396,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,138.060325,12425429,unknown,Jay Chou\不能说的秘密\1213.阿郎与阿宝.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,5563772,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,与父共舞.mp3,,0/0,327384,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,44.803200,4032288,unknown,Jay Chou\不能说的秘密\1214.与父共舞.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,1833485,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,路小雨.mp3,,0/0,323416,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,96.839100,8715519,unknown,Jay Chou\不能说的秘密\1215.路小雨.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,3914919,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,The Swan.mp3,,0/0,322819,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,117.345225,10561070,unknown,Jay Chou\不能说的秘密\1216.The Swan.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,4735166,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,Flash Back.mp3,,0/0,321737,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,190.383600,17134524,unknown,Jay Chou\不能说的秘密\1217.Flash Back.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,7656703,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,Secret (慢板).mp3,,0/0,326130,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,53.972178,4857496,unknown,Jay Chou\不能说的秘密\1218.Secret (慢板).mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,2200249,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,Angel.mp3,,0/0,322957,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,111.859525,10067357,unknown,Jay Chou\不能说的秘密\1219.Angel.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,4515735,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,小雨写立可白Ⅰ.mp3,,0/0,324514,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,73.302778,6597250,unknown,Jay Chou\不能说的秘密\1220.小雨写立可白Ⅰ.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,2973474,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,小雨写立可白Ⅱ.mp3,,0/0,323357,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,98.563200,8870688,unknown,Jay Chou\不能说的秘密\1221.小雨写立可白Ⅱ.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,3983891,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,Secret (加长快板).mp3,,0/0,323959,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,83.568900,7521201,unknown,Jay Chou\不能说的秘密\1222.Secret (加长快板).mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,3384122,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,琴房.mp3,,0/0,323326,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,99.451356,8950622,unknown,Jay Chou\不能说的秘密\1223.琴房.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,4019407,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,Ending.mp3,,0/0,324213,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,78.527278,7067455,unknown,Jay Chou\不能说的秘密\1224.Ending.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,3182446,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,不能说的秘密,周杰伦,,,不能说的秘密.mp3,,0/0,321115,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,255,240,unknown,pc,bt470bg,unknown,16:17,296.571356,26691422,unknown,Jay Chou\不能说的秘密\1225.不能说的秘密.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,255,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj444p,51,unknown,90000/1,1,1:1,s16p,44100,,11904215,N/A,0.000000,1/90000,N/A,240,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,夜的第七章.mp3,1,0/0,321932,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,228.699200,20582928,unknown,Jay Chou\依然范特西\1001.夜的第七章.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,9203202,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,1,050906,113438,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,听妈妈的话.mp3,2,0/0,321661,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,265.635200,23907168,unknown,Jay Chou\依然范特西\1002.听妈妈的话.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,10680563,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,千里之外.mp3,3,0/0,321720,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,256.443200,23079888,unknown,Jay Chou\依然范特西\1003.千里之外.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,10312881,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,本草纲目.mp3,4,0/0,322101,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,210.003200,18900288,unknown,Jay Chou\依然范特西\1004.本草纲目.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,8455281,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,退后.mp3,5,0/0,321686,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,261.531200,23537808,unknown,Jay Chou\依然范特西\1005.退后.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,10516397,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,紅模仿.mp3,6,0/0,322382,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,185.427200,16688448,unknown,Jay Chou\依然范特西\1006.紅模仿.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,7472317,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,心雨.mp3,7,0/0,321635,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,269.835200,24285168,unknown,Jay Chou\依然范特西\1007.心雨.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,10848557,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,白色风车.mp3,8,0/0,321618,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,272.643200,24537888,unknown,Jay Chou\依然范特西\1008.白色风车.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,10960881,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,迷迭香.mp3,9,0/0,321754,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,251.523200,22637088,unknown,Jay Chou\依然范特西\1009.迷迭香.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,10116079,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,依然范特西,周杰伦,,R&B,菊花台.mp3,10,0/0,321500,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,340,340,unknown,pc,bt470bg,unknown,1:1,294.027200,26462448,unknown,Jay Chou\依然范特西\1010.菊花台.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,340,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,48000,,11816241,N/A,0.000000,1/90000,N/A,340,,,,,,,,,2006,,2006,,,,iTunes v6.0.5.20,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,半兽人.mp3,,0/0,321379,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,245.554225,22099880,unknown,Jay Chou\八度空间\0401.半兽人.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,9864514,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,,2002,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,半岛铁盒.mp3,,0/0,321067,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,317.443200,28569888,unknown,Jay Chou\八度空间\0402.半岛铁盒.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,12740075,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,,2002,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,,暗号.mp3,,0/0,321252,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,269.821978,24283978,unknown,Jay Chou\八度空间\0403.暗号.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,10835122,N/A,0.000000,1/90000,N/A,328,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,龙拳.mp3,,0/0,321242,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,272.617078,24535537,unknown,Jay Chou\八度空间\0404.龙拳.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,10947026,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,,2002,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,火车叨位去.mp3,,0/0,321236,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,274.053800,24664842,unknown,Jay Chou\八度空间\0405.火车叨位去.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,11004501,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,,2002,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,分裂 离开.mp3,,0/0,321340,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,252.685656,22741709,unknown,Jay Chou\八度空间\0406.分裂 离开.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,10149769,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,,2002,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,爷爷泡的茶.mp3,,0/0,321420,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,238.553400,21469806,unknown,Jay Chou\八度空间\0407.爷爷泡的茶.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,9584485,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,,2002,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,回到过去.mp3,,0/0,321463,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,231.526456,20837381,unknown,Jay Chou\八度空间\0408.回到过去.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,9303405,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,,2002,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,八度空间,周杰伦,,Pop,米兰的小铁匠.mp3,,0/0,321420,8,0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,247,328,unknown,pc,bt470bg,unknown,328:247,238.657878,21479209,unknown,Jay Chou\八度空间\0409.米兰的小铁匠.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0,247,N/A,1,-99,N/A,N/A,0,N/A,N/A,2,yuvj420p,51,unknown,90000/1,1,1:1,s16p,44100,,9588700,N/A,0.000000,1/90000,N/A,328,,,,,,,,,2002,ÖÜ½ÜÂ×,2002,,,,,,,,ÖÜ½ÜÂ×,,
